Team,Pays,_,Nom_URL,Nom,Poste,Age,Date de naissance,Taille,Poids,JIFF,Contrat,Durée,Autres,TABLE
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/andy-bordelai-8888.html,Andy BORDELAI,Pilier,24,29/03/2000,,117,JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,Fidji,,https://www.allrugby.com/joueurs/luke-tagi-8934.html,Luke TAGI,Pilier,27,23/06/1997,,130,NON JIFF,PRO,2028,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/pascal-cotet-1906.html,Pascal COTET,Pilier,31,12/10/1993,,128,JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/pierre-castillon-17309.html,Pierre CASTILLON,Pilier,21,20/09/2003,,104,JIFF,ESPOIR,2028,,TABLE PROS
l'Aviron Bayonnais,Afrique du sud,,https://www.allrugby.com/joueurs/pieter-scholtz-6324.html,Pieter SCHOLTZ,Pilier,30,20/03/1994,,138,NON JIFF,PRO,2025,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/swan-cormenier-5203.html,Swan CORMENIER,Pilier,29,18/01/1996,,120,JIFF,PRO,2027,,TABLE PROS
l'Aviron Bayonnais,Tonga,,https://www.allrugby.com/joueurs/tevita-tatafu-11206.html,Tevita TATAFU,Pilier,22,13/10/2002,,140,JIFF Formé(8),PRO,2030,,TABLE PROS
l'Aviron Bayonnais,Argentine,,https://www.allrugby.com/joueurs/facundo-bosch-5142.html,Facundo BOSCH,Talonneur,33,08/08/1991,,102,NON JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/lucas-martin-11207.html,Lucas MARTIN,Talonneur,22,09/12/2002,,105,JIFF,ESPOIR,2027,,TABLE PROS
l'Aviron Bayonnais,Namibie,,https://www.allrugby.com/joueurs/torsten-van-jaarsveld-3921.html,Torsten VAN JAARSVELD,Talonneur,37,30/06/1987,,106,NON JIFF,PRO,,JOKER (8),TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/vincent-giudicelli-4847.html,Vincent GIUDICELLI,Talonneur,27,25/06/1997,,104,JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,Angleterre,,https://www.allrugby.com/joueurs/alex-moon-6201.html,Alex MOON,2ème ligne,28,06/09/1996,,127,NON JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/denis-marchois-3589.html,Denis MARCHOIS,2ème ligne,31,05/02/1994,,115,JIFF,PRO,2025,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/esteban-capilla-12571.html,Esteban CAPILLA,2ème ligne,22,05/01/2003,,100,JIFF Formé(8),PRO,2027,,TABLE PROS
l'Aviron Bayonnais,Argentine,,https://www.allrugby.com/joueurs/lucas-paulos-7501.html,Lucas PAULOS,2ème ligne,27,09/01/1998,,123,JIFF,PRO,2027,,TABLE PROS
l'Aviron Bayonnais,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/veikoso-poloniati-12457.html,Veikoso POLONIATI,2ème ligne,29,27/08/1995,,130,NON JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/arthur-iturria-3366.html,Arthur ITURRIA,3ème ligne,30,13/05/1994,,112,JIFF,PRO,2027,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/baptiste-chouzenoux-2509.html,Baptiste CHOUZENOUX,3ème ligne,31,07/08/1993,,107,JIFF,PRO,2027,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/baptiste-heguy-5427.html,Baptiste HÉGUY,3ème ligne,26,11/05/1998,,108,JIFF Formé(8),PRO,2027,,TABLE PROS
l'Aviron Bayonnais,Allemagne,,https://www.allrugby.com/joueurs/giovanni-habel-kueffner-4319.html,Giovanni HABEL-KUEFFNER,3ème ligne,30,09/01/1995,,110,JIFF,PRO,2027,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/remi-bourdeau-2382.html,Rémi BOURDEAU,3ème ligne,32,27/02/1992,,108,JIFF,PRO,2025,,TABLE PROS
l'Aviron Bayonnais,Argentine,,https://www.allrugby.com/joueurs/rodrigo-bruni-7188.html,Rodrigo BRUNI,3ème ligne,31,03/09/1993,,111,NON JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,Afrique du sud,,https://www.allrugby.com/joueurs/uzair-cassiem-5104.html,Uzair CASSIEM,3ème ligne,34,17/03/1990,,112,NON JIFF,PRO,2025,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/baptiste-germain-7571.html,Baptiste GERMAIN,Mêlée,24,21/11/2000,,82,JIFF,PRO,2027,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/guillaume-rouet-1098.html,Guillaume ROUET,Mêlée,36,13/08/1988,,75,JIFF Formé(8),PRO,2025,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/maxime-machenaud-1202.html,Maxime MACHENAUD,Mêlée,36,30/12/1988,,87,JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/camille-lopez-1151.html,Camille LOPEZ,Ouverture,35,03/04/1989,,90,JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/joris-segonds-4988.html,Joris SEGONDS,Ouverture,27,06/04/1997,,91,JIFF,PRO,2029,,TABLE PROS
l'Aviron Bayonnais,Italie,,https://www.allrugby.com/joueurs/federico-mori-7398.html,Federico MORI,Centre,24,13/10/2000,,108,JIFF,PRO,2027,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/guillaume-martocq-5844.html,Guillaume MARTOCQ,Centre,25,23/08/1999,,96,JIFF Formé(8),PRO,2027,,TABLE PROS
l'Aviron Bayonnais,Samoa,,https://www.allrugby.com/joueurs/manu-tuilagi-2202.html,Manu TUILAGI,Centre,33,18/05/1991,,111,NON JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,Australie,,https://www.allrugby.com/joueurs/reece-hodge-5007.html,Reece HODGE,Centre,30,26/08/1994,,94,NON JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,Fidji,,https://www.allrugby.com/joueurs/sireli-maqala-12230.html,Sireli MAQALA,Centre,24,20/03/2000,,88,NON JIFF,PRO,2027 +1,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/arnaud-erbinartegaray-9716.html,Arnaud ERBINARTEGARAY,Ailier,24,16/09/2000,,89,JIFF(8),PRO,2027,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/aurelien-callandret-5610.html,Aurélien CALLANDRET,Ailier,27,23/08/1997,,85,JIFF,PRO,2025,,TABLE PROS
l'Aviron Bayonnais,Argentine,,https://www.allrugby.com/joueurs/mateo-carreras-8163.html,Mateo CARRERAS,Ailier,25,17/12/1999,,84,NON JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/nadir-megdoud-5495.html,Nadir MEGDOUD,Ailier,27,26/03/1997,,96,JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/victor-hannoun-14460.html,Victor HANNOUN,Ailier,21,20/08/2003,,85,JIFF,ESPOIR,2026,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/cheikh-tiberghien-7315.html,Cheikh TIBERGHIEN,Arrière,25,08/01/2000,,96,JIFF,PRO,2026,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/gaetan-germain-1167.html,Gaëtan GERMAIN,Arrière,34,02/07/1990,,101,JIFF,PRO,2025,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/tom-spring-14458.html,Tom SPRING,Arrière,22,26/09/2002,,87,JIFF Formé(8),PRO,2026,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/xan-mousques-16787.html,Xan MOUSQUÈS,Arrière,19,18/11/2005,,89,JIFF,ESPOIR,2025,,TABLE PROS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/yohan-orabe-13645.html,Yohan ORABÉ,Arrière,22,21/05/2002,,87,JIFF,ESPOIR,2027,,TABLE PROS
l'Aviron Bayonnais,Géorgie,,https://www.allrugby.com/joueurs/badri-tsikhistavi-13791.html,Badri TSIKHISTAVI,Pilier,21,24/07/2003,,119,NON JIFF,ESPOIR,2025,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/benjamin-lahet-13667.html,Benjamin LAHET,Pilier,20,21/04/2004,,114,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/liam-couturier-18221.html,Liam COUTURIER,Pilier,18,18/09/2006,,113,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/paul-ducos-18577.html,Paul DUCOS,Pilier,18,16/12/2006,,110,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,Afrique du sud,,https://www.allrugby.com/joueurs/cilliers-viljoen-18575.html,Cilliers VILJOEN,Talonneur,20,03/01/2005,,106,NON JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/louka-salvi-18580.html,Louka SALVI,Talonneur,18,06/09/2006,,96,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,Australie,,https://www.allrugby.com/joueurs/aiden-stait-16308.html,Aiden STAIT,2ème ligne,21,07/01/2004,,139,NON JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/sohan-dealle-facquez-17574.html,Sohan DEALLE FACQUEZ,2ème ligne,18,17/03/2006,,88,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/aymeric-rousere-15894.html,Aymeric ROUSERÉ,3ème ligne,19,09/08/2005,,98,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,Australie,,https://www.allrugby.com/joueurs/jonah-thompson-18330.html,Jonah THOMPSON,3ème ligne,19,31/08/2005,,99,NON JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,Géorgie,,https://www.allrugby.com/joueurs/lasha-tsikhistavi-13792.html,Lasha TSIKHISTAVI,3ème ligne,21,24/07/2003,,102,NON JIFF,ESPOIR,2025,,TABLE ESPOIRS
l'Aviron Bayonnais,Espagne,,https://www.allrugby.com/joueurs/manex-ariceta-12438.html,Manex ARICETA,3ème ligne,20,20/03/2004,,118,JIFF,ESPOIR,2026,,TABLE ESPOIRS
l'Aviron Bayonnais,Géorgie,,https://www.allrugby.com/joueurs/nika-lomidze-15265.html,Nika LOMIDZE,3ème ligne,21,22/01/2004,,101,NON JIFF,ESPOIR,2025 +1,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/noa-lacombe-18578.html,Noa LACOMBE,3ème ligne,18,27/10/2006,,88,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/noa-traversier-15272.html,Noa TRAVERSIER,3ème ligne,19,10/06/2005,,96,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/raphael-marchesin-18338.html,Raphaël MARCHESIN,3ème ligne,19,19/11/2005,,94,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/baptiste-tilloles-18994.html,Baptiste TILLOLES,Mêlée,18,19/11/2006,,81,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/benat-sarraude-18442.html,Beñat SARRAUDE,Ouverture,18,14/08/2006,,82,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,Espagne,,https://www.allrugby.com/joueurs/carlos-de-la-fuente-16873.html,Carlos DE LA FUENTE,Ouverture,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/yanis-brillant-15273.html,Yanis BRILLANT,Ouverture,19,13/05/2005,,96,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/gabriel-lapegue-18367.html,Gabriel LAPÈGUE,Centre,19,20/02/2005,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/joseph-magne-18579.html,Joseph MAGNE,Centre,19,21/01/2006,,80,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/julien-aguer-18576.html,Julien AGUER,Centre,18,23/05/2006,,75,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,Espagne,,https://www.allrugby.com/joueurs/telmo-fisher-obieta-18495.html,Telmo FISHER,Ailier,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
l'Aviron Bayonnais,France,,https://www.allrugby.com/joueurs/valentin-iharassarry-17617.html,Valentin IHARASSARRY,Ailier,21,25/01/2004,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/ben-tameifuna-3391.html,Ben TAMEIFUNA,Pilier,33,30/08/1991,,151,NON JIFF,PRO,2027,,TABLE PROS
l'Union Bordeaux-Bègles,Afrique du sud,,https://www.allrugby.com/joueurs/carlu-sadie-6597.html,Carlü SADIE,Pilier,27,07/05/1997,,138,NON JIFF,PRO,2025,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/jefferson-poirot-1374.html,Jefferson POIROT,Pilier,32,01/11/1992,,117,JIFF,PRO,2027,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/matis-perchaud-10981.html,Matis PERCHAUD,Pilier,22,17/09/2002,,114,JIFF,ESPOIR,2027,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/sipili-falatea-5435.html,Sipili FALATEA,Pilier,27,06/06/1997,,116,JIFF,PRO,2026,,TABLE PROS
l'Union Bordeaux-Bègles,Tonga,,https://www.allrugby.com/joueurs/toma-akino-taufa-3605.html,Toma'Akino TAUFA,Pilier,29,09/03/1995,,145,NON JIFF,PRO,2025,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/ugo-boniface-4465.html,Ugo BONIFACE,Pilier,26,21/07/1998,,125,JIFF,PRO,2027,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/zinedine-aouad-17032.html,Zinédine AOUAD,Pilier,19,03/05/2005,,120,JIFF,ESPOIR,2028,,TABLE PROS
l'Union Bordeaux-Bègles,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/connor-sa-9313.html,Connor SA,Talonneur,23,22/01/2002,,103,JIFF,ESPOIR,2027,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/maxime-lamothe-5169.html,Maxime LAMOTHE,Talonneur,26,03/10/1998,,109,JIFF Formé(8),PRO,2028,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/romain-latterrade-5559.html,Romain LATTERRADE,Talonneur,28,04/04/1996,,112,JIFF,PRO,2025,,TABLE PROS
l'Union Bordeaux-Bègles,Australie,,https://www.allrugby.com/joueurs/adam-coleman-5005.html,Adam COLEMAN,2ème ligne,33,07/10/1991,,122,NON JIFF,PRO,2025,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/alexandre-ricard-7063.html,Alexandre RICARD,2ème ligne,27,30/06/1997,,111,JIFF,PRO,2025,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/cyril-cazeaux-2441.html,Cyril CAZEAUX,2ème ligne,30,10/02/1995,,117,JIFF Formé(8),PRO,2026,,TABLE PROS
l'Union Bordeaux-Bègles,Argentine,,https://www.allrugby.com/joueurs/guido-petti-3868.html,Guido PETTI,2ème ligne,30,17/11/1994,,111,NON JIFF,PRO,2025,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/jacques-nguimbous-17048.html,Jacques NGUIMBOUS,2ème ligne,20,11/01/2005,,127,JIFF,ESPOIR,2028,,TABLE PROS
l'Union Bordeaux-Bègles,Ecosse,,https://www.allrugby.com/joueurs/jonny-gray-2174.html,Jonny GRAY,2ème ligne,30,14/03/1994,,122,NON JIFF,PRO,2026,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/bastien-vergnes-taillefer-7192.html,Bastien VERGNES-TAILLEFER,3ème ligne,27,13/06/1997,,114,JIFF,PRO,2026,,TABLE PROS
l'Union Bordeaux-Bègles,Australie,,https://www.allrugby.com/joueurs/lachlan-swinton-7538.html,Lachlan SWINTON,3ème ligne,28,16/01/1997,,113,NON JIFF,PRO,2026,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/mahamadou-diaby-1262.html,Mahamadou DIABY,3ème ligne,34,15/08/1990,,110,JIFF,PRO,2026,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/marko-gazzotti-14199.html,Marko GAZZOTTI,3ème ligne,20,24/09/2004,,110,JIFF,ESPOIR,2027,,TABLE PROS
l'Union Bordeaux-Bègles,Australie,,https://www.allrugby.com/joueurs/pete-samu-6143.html,Pete SAMU,3ème ligne,33,17/12/1991,,102,NON JIFF,PRO,2025,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/pierre-bochaton-9789.html,Pierre BOCHATON,3ème ligne,23,17/04/2001,,103,JIFF Formé(8),PRO,2027,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/romain-gardrat-17989.html,Romain GARDRAT,3ème ligne,21,31/12/2003,,95,JIFF,ESPOIR,2027,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/temo-matiu-14357.html,Temo MATIU,3ème ligne,23,20/07/2001,,100,JIFF(8),PRO,2027,,TABLE PROS
l'Union Bordeaux-Bègles,Tonga,,https://www.allrugby.com/joueurs/tevita-tatafu-11914.html,Tevita TATAFU,3ème ligne,29,02/01/1996,,120,NON JIFF,PRO,2025,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/maxime-lucu-2453.html,Maxime LUCU,Mêlée,32,12/01/1993,,83,JIFF,PRO,2027,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/paul-abadie-1656.html,Paul ABADIE,Mêlée,30,28/07/1994,,88,JIFF,PRO,2025,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/yann-lesgourgues-1046.html,Yann LESGOURGUES,Mêlée,34,17/01/1991,,82,JIFF,PRO,2025,,TABLE PROS
l'Union Bordeaux-Bègles,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/joey-carbery-4830.html,Joey CARBERY,Ouverture,29,01/11/1995,,86,NON JIFF,PRO,2026,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/mateo-garcia-9321.html,Matéo GARCIA,Ouverture,22,08/07/2002,,79,JIFF,ESPOIR,2025,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/matthieu-jalibert-5167.html,Matthieu JALIBERT,Ouverture,26,06/11/1998,,86,JIFF Formé(8),PRO,2028,,TABLE PROS
l'Union Bordeaux-Bègles,Australie,,https://www.allrugby.com/joueurs/ben-tapuai-5122.html,Ben TAPUAI,Centre,36,19/01/1989,,100,NON JIFF,PRO,2025,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/nicolas-depoortere-11299.html,Nicolas DEPOORTÈRE,Centre,22,13/01/2003,,94,JIFF,ESPOIR,2026,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/pablo-uberti-4664.html,Pablo UBERTI,Centre,27,19/10/1997,,91,JIFF Formé(8),PRO,2026,,TABLE PROS
l'Union Bordeaux-Bègles,Afrique du sud,,https://www.allrugby.com/joueurs/rohan-janse-van-rensburg-5102.html,Rohan JANSE VAN RENSBURG,Centre,30,11/09/1994,,109,NON JIFF,PRO,2027,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/yoram-moefana-7026.html,Yoram MOEFANA,Centre,24,18/07/2000,,95,JIFF Formé(8),PRO,2028,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/arthur-retiere-3527.html,Arthur RETIÈRE,Ailier,27,01/08/1997,,80,JIFF,PRO(7),2027,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/damian-penaud-3565.html,Damian PENAUD,Ailier,28,25/09/1996,,97,JIFF,PRO,2026,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/enzo-reybier-10408.html,Enzo REYBIER,Ailier,22,04/04/2002,,77,JIFF,ESPOIR,2027,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/louis-bielle-biarrey-11774.html,Louis BIELLE-BIARREY,Ailier,21,19/06/2003,,84,JIFF,ESPOIR,2027,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/nans-ducuing-2883.html,Nans DUCUING,Arrière,33,06/11/1991,,91,JIFF,PRO,2025,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/romain-buros-4151.html,Romain BUROS,Arrière,27,31/07/1997,,97,JIFF Formé(8),PRO,2026,,TABLE PROS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/florian-baquey-18399.html,Florian BAQUEY,Pilier,20,06/02/2005,,109,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/lenny-alifanety-18064.html,Lenny ALIFANETY,Pilier,18,11/07/2006,,131,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/nathan-thibeau-18398.html,Nathan THIBEAU,Pilier,20,25/06/2004,,110,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/ruben-pargade-18065.html,Ruben PARGADE,Pilier,18,27/04/2006,,128,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/tom-nogueira-18397.html,Tom NOGUEIRA,Pilier,20,08/07/2004,,97,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/zaccharie-affane-13842.html,Zaccharie AFFANE,Pilier,20,15/07/2004,,127,JIFF,ESPOIR,2025,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,Afrique du sud,,https://www.allrugby.com/joueurs/christian-everitt-18730.html,Christian EVERITT,Talonneur,19,10/03/2005,,100,NON JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/clement-sennelier-18228.html,Clément SENNELIER,Talonneur,18,24/03/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/leo-chauvin-14382.html,Léo CHAUVIN,Talonneur,20,25/06/2004,,102,JIFF,ESPOIR,2025,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/morgan-mignot-18400.html,Morgan MIGNOT,Talonneur,20,06/01/2005,,90,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/pierre-tetani-18401.html,Pierre TÉTANI,Talonneur,19,06/02/2006,,105,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,Pologne,,https://www.allrugby.com/joueurs/adam-zap%C4%98dowski-16811.html,Adam ZAPĘDOWSKI,2ème ligne,19,04/01/2006,,114,NON JIFF,ESPOIR,2026,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/gabriel-gauthier-18402.html,Gabriel GAUTHIER,2ème ligne,18,08/12/2006,,111,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,Géorgie,,https://www.allrugby.com/joueurs/levan-kepuladze-17496.html,Levan KEPULADZE,2ème ligne,19,13/02/2005,,108,NON JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/noah-schmitt-18403.html,Noah SCHMITT,2ème ligne,19,02/01/2006,,95,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/andrea-sacco-18404.html,Andréa SACCO,3ème ligne,20,18/11/2004,,93,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/bobby-bissu-18406.html,Bobby BISSU,3ème ligne,,-,,108,NON JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/elyjah-ibsaiene-18066.html,Elyjah IBSAIENE,3ème ligne,18,02/10/2006,,100,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/mateo-lavasele-14496.html,Matéo LAVASELÉ,3ème ligne,20,13/03/2004,,97,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/mathys-alifanety-18069.html,Mathys ALIFANETY,3ème ligne,19,06/09/2005,,100,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/theo-roumegoux-18405.html,Théo ROUMÉGOUX,3ème ligne,21,21/01/2004,,100,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,Afrique du sud,,https://www.allrugby.com/joueurs/tiaan-jacobs-14107.html,Tiaan JACOBS,3ème ligne,20,16/08/2004,,107,NON JIFF,ESPOIR,2026,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/enzo-gourg-18408.html,Enzo GOURG,Mêlée,19,05/01/2006,,76,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/louis-warrisse-18070.html,Louis WARRISSE,Mêlée,19,25/03/2005,,74,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/joseph-laharrague-18067.html,Joseph LAHARRAGUE,Ouverture,18,08/06/2006,,80,JIFF,ESPOIR,,,TABLE ESPOIRS
